,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
231,AAON,66.67,4.09,12,27.67,476,0,Building Products & Equipment,Industrials,6.445,78.4,0.027,0.434,1.18
232,RYN,73.91,3.58,23,51.57,1008,0,REIT - Specialty,Real Estate,4.426,29.36,0.026,0.446,1.18
233,RS,58.33,3.36,24,40.04,1001,0,Steel,Basic Materials,16.641,289.78,0.02,0.599,1.17
234,DBRG,53.33,9.68,15,66.8,357,0,Real Estate Services,Real Estate,2.555,14.7,0.052,0.225,1.16
235,CG,66.67,6.76,9,37.33,2056,0,Asset Management,Financial Services,14.751,41.06,0.045,0.241,1.09
236,LECO,73.33,5.21,15,52.67,2066,0,Tools & Accessories,Industrials,12.687,222.93,0.038,0.285,1.09
237,SGH,60.0,16.35,5,45.4,96,0,Semiconductors,Technology,0.974,18.63,0.098,0.11,1.08
238,MNRO,75.86,2.6,29,53.52,96,0,Auto Parts,Consumer Cyclical,0.807,26.99,0.02,0.542,1.07
239,ARHS,100.0,17.51,3,49.0,224,0,Home Improvement Retail,Consumer Cyclical,1.846,13.16,0.175,0.061,1.07
240,LUV,65.62,2.39,32,47.72,102,0,Airlines,Industrials,15.65,26.15,0.016,0.671,1.05
241,CRI,61.11,5.13,18,54.67,451,0,Apparel Retail,Consumer Cyclical,2.56,70.15,0.031,0.329,1.03
242,EXPE,69.7,2.14,33,50.0,427,0,Travel Services,Consumer Cyclical,15.278,115.33,0.015,0.66,0.98
243,XRAY,64.71,2.1,34,48.94,96,0,Medical Instruments & Supplies,Healthcare,5.874,28.29,0.014,0.695,0.94
244,GTES,50.0,19.61,6,63.0,984,0,Specialty Industrial Machinery,Industrials,4.229,16.18,0.098,0.095,0.93
245,PBF,44.44,6.7,18,58.67,654,0,Oil & Gas Refining & Marketing,Energy,6.149,51.86,0.03,0.307,0.91
246,NVRI,66.67,1.06,57,45.46,423,0,Waste Management,Industrials,0.589,7.35,0.007,1.254,0.89
247,TRNO,100.0,9.65,5,54.8,435,0,REIT - Industrial,Real Estate,5.298,54.89,0.096,0.091,0.88
248,QRVO,55.56,9.0,9,51.67,581,0,Semiconductors,Technology,9.264,95.95,0.05,0.174,0.87
249,SVV,100.0,14.19,3,53.0,83,0,Specialty Retail,Consumer Cyclical,2.684,16.59,0.142,0.057,0.8
250,JOUT,66.67,1.63,42,58.0,101,0,Leisure,Consumer Cyclical,0.39,37.83,0.011,0.724,0.79
251,BAX,60.53,1.78,38,51.61,104,0,Medical Instruments & Supplies,Healthcare,18.798,36.89,0.011,0.736,0.79
252,KAI,56.52,3.57,23,59.39,992,0,Specialty Industrial Machinery,Industrials,3.199,272.46,0.02,0.387,0.78
253,MGRC,57.14,3.52,21,54.71,981,0,Rental & Leasing Services,Industrials,2.676,109.0,0.02,0.384,0.77
254,DGII,72.5,1.38,40,53.08,84,0,Communication Equipment,Technology,0.933,25.73,0.01,0.754,0.75
255,YUM,80.95,2.14,21,48.57,108,0,Restaurants,Consumer Cyclical,37.817,134.34,0.017,0.432,0.75
256,GDYN,-33.33,-35.51,3,48.0,508,0,Information Technology Services,Technology,0.771,10.07,0.118,0.062,0.74
257,TPR,52.94,2.12,34,52.06,105,0,Luxury Goods,Consumer Cyclical,9.0,39.24,0.011,0.653,0.73
258,REPX,53.33,5.67,15,64.13,633,0,Oil & Gas E&P,Energy,0.537,24.94,0.03,0.234,0.71
259,ZEUS,34.48,3.88,29,55.86,984,0,Steel,Basic Materials,0.641,57.55,0.013,0.519,0.69
260,NET,100.0,10.2,3,45.0,521,0,Software - Infrastructure,Technology,25.281,74.4,0.102,0.067,0.68
261,INFA,100.0,9.17,2,27.5,506,0,Software - Infrastructure,Technology,8.941,29.84,0.092,0.073,0.67
262,FLWS,53.33,2.22,30,55.03,365,0,Specialty Retail,Consumer Cyclical,0.574,8.9,0.012,0.545,0.65
263,NUE,48.57,1.99,35,51.91,1002,0,Steel,Basic Materials,41.737,173.92,0.01,0.674,0.65
264,PTVE,100.0,6.39,6,60.5,188,0,Packaging & Containers,Consumer Cyclical,2.431,13.57,0.064,0.099,0.63
265,NEOG,59.38,1.84,32,57.12,102,0,Diagnostics & Research,Healthcare,2.604,12.02,0.011,0.56,0.61
266,NVST,55.56,4.8,9,42.89,85,0,Medical Instruments & Supplies,Healthcare,3.265,19.0,0.027,0.21,0.56
267,ROP,53.33,3.26,15,50.4,5446,0,Software - Application,Technology,55.363,517.21,0.017,0.298,0.52
268,EPAM,50.0,4.55,6,27.5,196,0,Information Technology Services,Technology,14.025,242.12,0.023,0.218,0.5
269,BTU,55.56,7.04,9,75.0,844,0,Thermal Coal,Energy,2.807,22.05,0.039,0.12,0.47
270,RDZN,100.0,9.86,3,63.0,76,0,Software - Application,Technology,0.307,4.49,0.099,0.048,0.47
271,IMNM,-33.33,-56.41,3,119.0,447,0,Biotechnology,Healthcare,0.944,15.75,0.188,0.025,0.47
272,MGTX,55.56,5.09,9,55.0,106,0,Biotechnology,Healthcare,0.322,5.0,0.028,0.164,0.46
273,JBLU,33.33,5.67,15,63.53,101,0,Airlines,Industrials,1.973,5.8,0.019,0.236,0.45
274,TNET,66.67,3.81,12,69.33,435,0,Staffing & Employment Services,Industrials,5.114,101.13,0.025,0.173,0.44
275,HII,75.0,2.16,12,45.75,574,0,Aerospace & Defense,Industrials,9.71,246.23,0.016,0.262,0.42
276,HCSG,38.1,3.68,21,69.76,83,0,Medical Care Facilities,Healthcare,0.797,10.82,0.014,0.301,0.42
277,ACDC,100.0,5.71,3,40.33,219,0,Oil & Gas Equipment & Services,Energy,1.111,6.96,0.057,0.074,0.42
278,FARO,59.52,0.91,42,56.5,123,0,Scientific & Technical Instruments,Technology,0.349,18.16,0.005,0.743,0.4
279,PTEN,65.52,1.21,29,57.45,985,0,Oil & Gas Drilling,Energy,4.309,10.69,0.008,0.505,0.4
280,IMXI,100.0,6.87,3,52.0,122,0,Software - Infrastructure,Technology,0.66,20.15,0.069,0.058,0.4
281,QTRX,-33.33,-46.33,3,118.0,448,0,Medical Devices,Healthcare,0.651,17.02,0.154,0.025,0.39
282,STR,50.0,2.47,12,39.0,268,0,Oil & Gas E&P,Energy,3.597,22.88,0.012,0.308,0.38
283,LKQ,46.67,2.88,15,54.0,85,0,Auto Parts,Consumer Cyclical,11.698,43.85,0.013,0.278,0.37
284,INTC,56.76,1.09,37,63.16,360,0,Semiconductors,Technology,131.537,30.9,0.006,0.586,0.36
285,DMLP,41.67,3.54,12,49.25,1001,0,Oil & Gas E&P,Energy,1.238,30.88,0.015,0.244,0.36
286,LQDA,-33.33,-49.34,3,140.0,1130,0,Biotechnology,Healthcare,0.977,12.79,0.164,0.021,0.35
287,FCFS,60.0,2.23,15,60.6,575,0,Credit Services,Financial Services,5.291,116.35,0.013,0.248,0.33
288,HPP,73.33,1.93,15,63.53,182,0,REIT - Office,Real Estate,0.793,5.51,0.014,0.236,0.33
289,BMBL,-33.33,-26.39,3,82.0,521,0,Software - Application,Technology,1.768,10.14,0.088,0.037,0.32
290,HBI,50.0,2.68,18,85.78,218,0,Apparel Manufacturing,Consumer Cyclical,1.561,4.44,0.013,0.21,0.28
291,V,100.0,8.59,3,94.0,3408,0,Credit Services,Financial Services,549.357,268.49,0.086,0.032,0.27
292,SLRN,-33.33,-20.61,3,91.0,55,0,Biotechnology,Healthcare,0.43,4.35,0.069,0.033,0.23
293,NAPA,50.0,4.98,6,79.0,40,0,Beverages - Wineries & Distilleries,Consumer Defensive,1.155,7.86,0.025,0.076,0.19
294,FDP,50.0,0.78,26,52.81,574,0,Farm Products,Consumer Defensive,1.173,24.52,0.004,0.492,0.19
295,PATH,-33.33,-10.94,3,60.0,464,0,Software - Infrastructure,Technology,11.084,19.48,0.036,0.05,0.18
296,RELY,-33.33,-11.67,3,64.0,501,0,Software - Infrastructure,Technology,2.87,14.91,0.039,0.047,0.18
297,MUSA,62.5,1.84,8,54.75,1009,0,Specialty Retail,Consumer Cyclical,8.13,392.44,0.012,0.146,0.17
298,HTZ,-33.33,-8.89,3,54.0,85,0,Rental & Leasing Services,Industrials,1.48,4.84,0.03,0.056,0.16
299,KNSL,-50.0,-10.48,2,66.5,755,0,Insurance - Property & Casualty,Financial Services,8.9,382.37,0.052,0.03,0.16
300,CF,44.44,1.19,18,58.67,981,0,Agricultural Inputs,Basic Materials,13.542,74.09,0.005,0.307,0.16
301,PAYC,55.56,1.48,9,48.67,84,0,Software - Application,Technology,9.954,171.29,0.008,0.185,0.15
302,RGP,47.37,1.02,19,61.16,108,0,Consulting Services,Industrials,0.378,11.17,0.005,0.311,0.15
303,CVS,50.0,0.25,56,50.14,149,0,Healthcare Plans,Healthcare,70.175,55.9,0.001,1.117,0.14
304,DRVN,-33.33,-8.7,3,64.0,111,0,Auto & Truck Dealerships,Consumer Cyclical,1.902,11.59,0.029,0.047,0.14
305,PTLO,-33.33,-11.19,3,84.0,87,0,Restaurants,Consumer Cyclical,0.734,11.92,0.037,0.036,0.13
306,BBAI,-33.33,-16.36,3,127.0,328,0,Information Technology Services,Technology,0.367,1.49,0.055,0.024,0.13
307,GO,66.67,0.84,12,54.5,107,0,Grocery Stores,Consumer Defensive,2.573,25.71,0.006,0.22,0.12
308,IRTC,55.56,1.41,9,58.33,179,0,Medical Devices,Healthcare,3.194,102.68,0.008,0.154,0.12
309,HIMS,-33.33,-11.44,3,106.0,116,0,Household & Personal Products,Consumer Defensive,2.417,11.26,0.038,0.028,0.11
310,ULCC,33.33,1.78,9,79.67,90,0,Airlines,Industrials,1.29,5.76,0.006,0.113,0.07
311,PGNY,66.67,0.94,3,38.0,444,0,Health Information Services,Healthcare,3.049,31.72,0.006,0.079,0.05
312,AGCO,54.84,0.17,31,54.0,423,0,Farm & Heavy Construction Machinery,Industrials,8.343,111.81,0.001,0.574,0.05
313,GEHC,100.0,1.04,3,61.0,109,0,Health Information Services,Healthcare,36.275,79.47,0.01,0.049,0.05
314,DG,66.67,0.28,12,54.0,106,0,Discount Stores,Consumer Defensive,30.203,137.49,0.002,0.222,0.04
315,SLB,50.0,0.04,38,53.89,984,0,Oil & Gas Equipment & Services,Energy,68.122,47.66,0.0,0.705,0.01
316,TR,41.38,0.08,29,70.62,114,0,Confectioners,Consumer Defensive,2.125,29.43,0.0,0.411,0.01
317,TRML,0.0,-13.09,6,59.83,315,0,Biotechnology,Healthcare,0.406,15.84,-0.0,0.1,-0.0
318,XPOF,0.0,-2.74,3,96.0,44,0,Leisure,Consumer Cyclical,0.555,11.53,-0.0,0.031,-0.0
319,OTIS,0.0,-0.51,3,60.67,476,0,Specialty Industrial Machinery,Industrials,37.246,92.12,-0.0,0.049,-0.0
320,SITE,41.67,-1.11,12,74.75,96,0,Industrial Distribution,Industrials,6.891,152.42,-0.005,0.161,-0.07
321,MTRN,52.63,-0.14,57,55.77,1012,0,Other Industrial Metals & Mining,Basic Materials,2.223,107.23,-0.001,1.022,-0.08
322,CSCO,52.63,-0.47,19,61.0,870,0,Communication Equipment,Technology,190.798,47.12,-0.002,0.311,-0.08
323,PRLB,33.33,-1.58,15,69.8,316,0,Metal Fabrication,Industrials,0.795,31.09,-0.005,0.215,-0.11
324,PSX,33.33,-2.5,6,41.0,999,0,Oil & Gas Refining & Marketing,Energy,60.884,143.61,-0.008,0.146,-0.12
325,ACCD,33.33,-6.4,6,86.0,100,0,Health Information Services,Healthcare,0.591,7.54,-0.021,0.07,-0.15
326,SBUX,48.0,-1.57,25,65.16,475,0,Restaurants,Consumer Cyclical,82.812,73.11,-0.008,0.384,-0.29
327,ENOV,14.29,-8.78,21,85.62,104,0,Specialty Industrial Machinery,Industrials,2.812,51.27,-0.013,0.245,-0.31
328,SD,42.86,-2.12,21,55.9,262,0,Oil & Gas E&P,Energy,0.506,13.62,-0.009,0.376,-0.34
329,CCRN,66.67,-1.74,21,54.57,1249,0,Medical Care Facilities,Healthcare,0.58,16.67,-0.012,0.385,-0.45
330,BRKR,41.67,-3.09,24,68.0,1494,0,Medical Devices,Healthcare,10.18,70.04,-0.013,0.353,-0.45
331,HDSN,53.33,-1.85,30,64.67,1159,0,Specialty Chemicals,Basic Materials,0.416,9.13,-0.01,0.464,-0.46
332,POOL,66.67,-3.38,12,51.92,1365,0,Industrial Distribution,Industrials,13.977,364.65,-0.023,0.231,-0.52
333,SCI,53.33,-2.29,30,58.7,374,0,Personal Services,Consumer Cyclical,9.842,67.59,-0.012,0.511,-0.62
334,CHX,55.56,-8.77,9,51.33,999,0,Oil & Gas Equipment & Services,Energy,6.396,33.6,-0.049,0.175,-0.85
335,KOP,57.14,-5.03,21,58.0,984,0,Specialty Chemicals,Basic Materials,0.932,43.97,-0.029,0.362,-1.04
336,PARR,47.83,-5.2,23,48.57,213,0,Oil & Gas Refining & Marketing,Energy,1.83,30.84,-0.025,0.474,-1.18
337,CVI,66.67,-5.54,21,60.52,852,0,Oil & Gas Refining & Marketing,Energy,2.965,29.49,-0.037,0.347,-1.28
338,GIC,62.75,-2.17,51,44.39,525,0,Industrial Distribution,Industrials,1.328,34.79,-0.014,1.149,-1.56
