,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
234,NVST,55.56,4.8,9,42.89,62,0,Medical Instruments & Supplies,Healthcare,3.488,20.33,0.027,0.21,0.56
235,TGTX,66.67,2.5,24,78.38,92,0,Biotechnology,Healthcare,2.217,14.36,0.017,0.306,0.51
236,OLMA,-33.33,-58.63,3,117.0,456,0,Biotechnology,Healthcare,0.603,10.78,0.195,0.026,0.5
237,EPAM,50.0,4.55,6,27.5,173,0,Information Technology Services,Technology,15.696,271.43,0.023,0.218,0.5
238,MMI,58.33,3.05,12,43.25,85,0,Real Estate Services,Real Estate,1.258,32.54,0.018,0.277,0.49
239,UA,73.33,2.26,15,50.6,500,0,Apparel Manufacturing,Consumer Cyclical,3.019,6.79,0.017,0.296,0.49
240,DH,100.0,8.05,3,50.0,76,0,Health Information Services,Healthcare,0.908,7.71,0.08,0.06,0.48
241,CFLT,-33.33,-37.46,3,80.0,431,0,Software - Infrastructure,Technology,9.166,29.32,0.125,0.038,0.47
242,BTZ,71.43,1.81,21,57.71,343,0,Asset Management,Financial Services,0.988,10.59,0.013,0.364,0.47
243,ARCH,-33.33,-35.47,3,76.0,957,0,Coking Coal,Basic Materials,2.869,157.23,0.118,0.039,0.47
244,RKLB,100.0,6.85,3,44.0,418,0,Aerospace & Defense,Industrials,1.883,3.86,0.068,0.068,0.47
245,NOVA,66.67,3.71,9,48.33,78,0,Solar,Technology,0.61,4.98,0.025,0.186,0.46
246,MGTX,55.56,5.09,9,55.0,83,0,Biotechnology,Healthcare,0.355,5.53,0.028,0.164,0.46
247,S,100.0,7.94,3,53.0,281,0,Software - Infrastructure,Technology,6.705,22.45,0.079,0.057,0.45
248,ESQ,100.0,7.36,3,49.0,957,0,Banks - Regional,Financial Services,0.378,45.66,0.074,0.061,0.45
249,PGY,-33.33,-27.33,3,61.0,303,0,Software - Infrastructure,Technology,0.652,9.25,0.091,0.049,0.45
250,RCKT,61.11,2.37,18,59.22,137,0,Biotechnology,Healthcare,2.32,25.63,0.014,0.304,0.44
251,AWIN,-33.33,-84.7,3,197.0,60,0,Scientific & Technical Instruments,Technology,0.004,5.51,0.282,0.015,0.43
252,UFCS,64.29,0.89,42,57.74,105,0,Insurance - Property & Casualty,Financial Services,0.542,21.43,0.006,0.727,0.42
253,QTRX,-33.33,-46.33,3,118.0,426,0,Medical Devices,Healthcare,0.822,21.6,0.154,0.025,0.39
254,VIR,-33.33,-28.67,3,80.0,82,0,Biotechnology,Healthcare,1.264,9.36,0.096,0.038,0.36
255,UDMY,100.0,3.34,6,59.0,286,0,Education & Training Services,Consumer Defensive,1.684,10.65,0.033,0.102,0.34
256,NBB,66.67,2.63,9,50.0,333,0,Asset Management,Financial Services,0.446,15.18,0.018,0.18,0.32
257,BBN,61.11,1.6,18,58.0,330,0,Asset Management,Financial Services,0.996,16.12,0.01,0.31,0.3
258,ARDX,60.0,2.39,15,70.6,575,0,Biotechnology,Healthcare,1.708,7.34,0.014,0.212,0.3
259,IGMS,-16.67,-34.53,6,116.0,75,0,Biotechnology,Healthcare,0.537,9.14,0.058,0.052,0.3
260,ALHC,55.56,2.43,9,43.89,216,0,Healthcare Plans,Healthcare,0.911,4.82,0.014,0.205,0.28
261,FSD,65.0,1.32,20,60.4,99,0,Asset Management,Financial Services,0.389,11.67,0.009,0.331,0.28
262,ALRM,40.0,1.96,15,41.47,85,0,Software - Application,Technology,3.509,70.25,0.008,0.362,0.28
263,MGNX,66.67,1.74,12,59.0,422,0,Biotechnology,Healthcare,0.831,13.31,0.012,0.203,0.24
264,AI,22.22,3.77,9,32.33,340,0,Software - Application,Technology,3.144,25.76,0.008,0.278,0.23
265,SLRN,-33.33,-20.61,3,91.0,33,0,Biotechnology,Healthcare,0.642,6.53,0.069,0.033,0.23
266,VKI,64.71,0.42,34,44.24,93,0,Asset Management,Financial Services,0.371,8.36,0.003,0.769,0.21
267,ALGM,-33.33,-16.4,3,80.0,62,0,Semiconductors,Technology,4.959,25.68,0.055,0.038,0.2
268,PATH,-33.33,-10.94,3,60.0,441,0,Software - Infrastructure,Technology,12.12,21.57,0.036,0.05,0.18
269,CLOV,-16.67,-12.92,6,74.0,288,0,Healthcare Plans,Healthcare,0.365,0.74,0.022,0.081,0.17
270,PLSE,55.56,2.94,9,86.33,94,0,Medical Instruments & Supplies,Healthcare,0.412,7.48,0.016,0.104,0.17
271,JBGS,50.0,2.04,6,37.0,214,0,REIT - Office,Real Estate,1.407,15.35,0.01,0.162,0.17
272,KNSL,-50.0,-10.48,2,66.5,732,0,Insurance - Property & Casualty,Financial Services,10.849,467.85,0.052,0.03,0.16
273,RIVN,-33.33,-14.83,3,99.0,207,0,Auto Manufacturers,Consumer Cyclical,10.17,10.4,0.049,0.03,0.15
274,RGP,47.37,1.02,19,61.16,86,0,Consulting Services,Industrials,0.422,12.6,0.005,0.311,0.15
275,UWMC,-33.33,-11.19,3,78.0,455,0,Mortgage Finance,Financial Services,9.356,5.86,0.037,0.038,0.14
276,NXP,70.83,0.47,24,56.12,454,0,Asset Management,Financial Services,0.682,14.44,0.003,0.428,0.14
277,TASK,-33.33,-10.21,3,74.0,175,0,Information Technology Services,Technology,0.997,11.24,0.034,0.041,0.14
278,WOOF,50.0,2.78,6,63.0,86,0,Specialty Retail,Consumer Cyclical,0.518,1.92,0.014,0.095,0.13
279,INBX,-33.33,-12.22,3,107.0,427,0,Biotechnology,Healthcare,1.652,34.85,0.041,0.028,0.11
280,CXM,100.0,2.86,2,60.5,297,0,Software - Application,Technology,3.344,12.21,0.029,0.033,0.09
281,TPVG,41.67,0.79,12,59.5,413,0,Asset Management,Financial Services,0.35,9.3,0.003,0.202,0.07
282,MMD,50.0,0.87,6,50.0,328,0,Asset Management,Financial Services,0.451,16.14,0.004,0.12,0.05
283,ZS,-33.33,-1.94,3,46.0,1086,0,Software - Infrastructure,Technology,28.062,187.26,0.006,0.065,0.04
284,CMP,66.67,0.23,12,49.42,63,0,Other Industrial Metals & Mining,Basic Materials,0.606,14.66,0.002,0.243,0.04
285,ORIC,33.33,0.5,6,60.5,83,0,Biotechnology,Healthcare,0.825,12.24,0.002,0.099,0.02
286,MSGS,66.67,0.29,3,25.0,985,0,Entertainment,Communication Services,4.342,181.33,0.002,0.12,0.02
287,AMBA,33.33,0.46,6,47.5,76,0,Semiconductor Equipment & Materials,Technology,1.971,48.97,0.002,0.126,0.02
288,BIIB,54.55,0.02,33,54.27,486,0,Drug Manufacturers - General,Healthcare,30.183,207.64,0.0,0.608,0.01
289,TRML,0.0,-13.09,6,59.83,293,0,Biotechnology,Healthcare,0.548,21.36,-0.0,0.1,-0.0
290,VTYX,0.0,-3.55,3,73.0,28,0,Biotechnology,Healthcare,0.366,5.2,-0.0,0.041,-0.0
291,WK,50.0,0.08,6,58.0,406,0,Software - Application,Technology,4.448,81.27,0.0,0.103,0.0
292,MVF,66.67,-0.02,30,46.5,94,0,Asset Management,Financial Services,0.442,6.9,-0.0,0.645,-0.01
293,ZTS,33.33,-0.87,6,71.0,77,0,Drug Manufacturers - Specialty & Generic,Healthcare,75.997,165.98,-0.003,0.085,-0.02
294,COTY,13.33,-0.54,15,60.8,951,0,Household & Personal Products,Consumer Defensive,10.402,11.62,-0.001,0.247,-0.02
295,CHGG,61.11,-0.15,18,57.33,160,0,Education & Training Services,Consumer Defensive,0.734,7.13,-0.001,0.314,-0.03
296,CVRX,33.33,-1.77,6,74.67,230,0,Medical Devices,Healthcare,0.36,17.2,-0.006,0.08,-0.05
297,RBLX,33.33,-1.89,6,64.0,107,0,Electronic Gaming & Multimedia,Communication Services,23.219,36.76,-0.006,0.094,-0.06
298,BOC,22.22,-3.78,9,89.67,64,0,Advertising Agencies,Communication Services,0.478,15.28,-0.008,0.1,-0.08
299,EB,41.67,-0.99,12,50.92,62,0,Software - Application,Technology,0.533,5.23,-0.004,0.236,-0.1
300,AAOI,53.33,-1.25,15,92.0,701,0,Communication Equipment,Technology,0.514,13.39,-0.007,0.163,-0.11
301,FRGE,33.33,-5.41,6,70.0,4,0,Software - Application,Technology,0.302,1.68,-0.018,0.086,-0.15
302,NRK,58.33,-0.65,24,56.5,90,0,Asset Management,Financial Services,0.94,10.77,-0.004,0.425,-0.16
303,FLGT,22.22,-8.03,9,92.0,81,0,Diagnostics & Research,Healthcare,0.634,21.27,-0.018,0.098,-0.17
304,IMVT,33.33,-7.6,6,88.5,230,0,Biotechnology,Healthcare,4.472,30.78,-0.025,0.068,-0.17
305,PANL,33.33,-7.53,6,84.5,1520,0,Marine Shipping,Industrials,0.313,6.69,-0.025,0.071,-0.18
306,ANAB,33.33,-10.02,6,81.33,869,0,Biotechnology,Healthcare,0.558,20.84,-0.033,0.074,-0.25
307,RPD,41.67,-2.32,12,44.25,317,0,Software - Infrastructure,Technology,2.983,48.13,-0.01,0.271,-0.26
308,SBUX,48.0,-1.57,25,65.16,453,0,Restaurants,Consumer Cyclical,101.198,89.38,-0.008,0.384,-0.29
309,HCAT,44.44,-6.16,9,81.0,57,0,Health Information Services,Healthcare,0.408,6.96,-0.027,0.111,-0.3
310,CVGW,41.18,-2.04,17,46.18,61,0,Food Distribution,Consumer Defensive,0.475,26.71,-0.008,0.368,-0.31
311,MYGN,48.28,-1.52,29,64.66,80,0,Diagnostics & Research,Healthcare,1.797,20.0,-0.007,0.448,-0.33
312,RIOT,33.33,-7.91,9,66.89,415,0,Capital Markets,Financial Services,2.662,10.5,-0.026,0.135,-0.35
313,PRFT,56.52,-2.04,23,63.87,86,0,Information Technology Services,Technology,1.936,55.38,-0.012,0.36,-0.42
314,CABA,33.33,-19.68,6,92.0,424,0,Biotechnology,Healthcare,0.796,16.49,-0.066,0.065,-0.43
315,HDSN,53.33,-1.85,30,64.67,1136,0,Specialty Chemicals,Basic Materials,0.498,10.94,-0.01,0.464,-0.46
316,ZM,28.57,-24.64,7,101.86,353,0,Software - Application,Technology,19.505,63.42,-0.07,0.069,-0.48
317,PTON,33.33,-29.65,6,120.17,77,0,Leisure,Consumer Cyclical,1.477,4.03,-0.099,0.05,-0.49
318,AMN,53.33,-1.93,30,62.97,54,0,Medical Care Facilities,Healthcare,2.205,58.2,-0.01,0.476,-0.49
319,CTKB,33.33,-20.57,6,84.5,88,0,Medical Devices,Healthcare,0.853,6.52,-0.069,0.071,-0.49
320,ZYME,22.22,-16.95,9,67.67,455,0,Biotechnology,Healthcare,0.65,9.22,-0.038,0.133,-0.5
321,PBPB,52.94,-4.0,17,69.82,550,0,Restaurants,Consumer Cyclical,0.332,11.21,-0.021,0.243,-0.52
322,CVS,50.0,-0.97,56,50.46,126,0,Healthcare Plans,Healthcare,92.899,73.82,-0.005,1.11,-0.54
323,RCEL,27.27,-13.61,11,72.09,88,0,Medical Devices,Healthcare,0.386,15.01,-0.037,0.153,-0.57
324,AZTA,33.33,-5.15,33,73.0,238,0,Medical Instruments & Supplies,Healthcare,3.28,58.82,-0.017,0.452,-0.78
325,RVNC,44.44,-13.75,9,68.67,60,0,Biotechnology,Healthcare,0.463,4.44,-0.061,0.131,-0.8
326,LRMR,20.0,-29.88,15,111.0,406,0,Biotechnology,Healthcare,0.47,7.36,-0.06,0.135,-0.81
327,CCOI,33.33,-10.64,18,73.33,2123,0,Telecom Services,Communication Services,3.086,62.94,-0.035,0.245,-0.87
328,VMEO,55.56,-14.91,9,78.0,85,0,Software - Application,Technology,0.659,3.92,-0.083,0.115,-0.96
329,UAA,41.67,-17.72,12,91.75,406,0,Apparel Manufacturing,Consumer Cyclical,3.018,7.07,-0.074,0.131,-0.97
330,PVH,35.71,-5.38,42,62.93,961,0,Apparel Manufacturing,Consumer Cyclical,6.211,107.66,-0.019,0.667,-1.28
331,DDD,42.31,-4.34,52,72.87,82,0,Computer Hardware,Technology,0.555,4.15,-0.018,0.714,-1.31
332,CIEN,55.56,-6.99,36,62.47,349,0,Communication Equipment,Technology,7.028,48.6,-0.039,0.576,-2.24
333,MODV,55.56,-12.24,18,53.0,174,0,Medical Care Facilities,Healthcare,0.306,21.53,-0.068,0.34,-2.31
