,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
230,TDOC,66.67,14.29,12,45.25,95,0,Health Information Services,Healthcare,2.203,12.99,0.095,0.265,2.53
231,HIO,89.66,4.32,29,45.24,356,0,Asset Management,Financial Services,0.356,3.74,0.039,0.641,2.48
232,IBM,57.14,3.33,63,49.92,593,0,Information Technology Services,Technology,151.285,164.69,0.019,1.262,2.4
233,WEX,69.57,6.94,23,47.3,998,0,Software - Infrastructure,Technology,8.831,210.77,0.048,0.486,2.35
234,COP,75.0,5.42,24,41.62,990,0,Oil & Gas E&P,Energy,143.167,122.25,0.041,0.577,2.34
235,PDCO,75.0,5.2,28,47.14,359,0,Medical Distribution,Healthcare,2.278,25.43,0.039,0.594,2.32
236,BBCP,66.67,19.17,9,50.0,235,0,Engineering & Construction,Industrials,0.36,6.68,0.128,0.18,2.3
237,LEA,80.0,9.47,15,50.33,983,0,Auto Parts,Consumer Cyclical,7.189,126.6,0.076,0.298,2.26
238,ENLC,38.1,13.13,21,46.71,990,0,Oil & Gas Midstream,Energy,5.813,12.88,0.05,0.45,2.25
239,XPEL,100.0,22.51,3,30.0,90,0,Auto Parts,Consumer Cyclical,0.908,32.86,0.225,0.1,2.25
240,FHI,80.0,9.41,15,50.13,1407,0,Asset Management,Financial Services,2.777,33.0,0.075,0.299,2.25
241,BXC,45.83,13.45,24,65.62,983,0,Industrial Distribution,Industrials,0.887,102.45,0.062,0.366,2.25
242,MTCH,69.7,5.11,33,52.45,80,0,Internet Content & Information,Communication Services,8.311,31.29,0.036,0.629,2.24
243,IPAR,65.22,6.12,23,41.26,979,0,Household & Personal Products,Consumer Defensive,3.796,118.56,0.04,0.557,2.23
244,ZNTL,66.67,16.17,9,44.33,78,0,Biotechnology,Healthcare,0.789,11.11,0.108,0.203,2.19
245,HSIC,61.9,8.56,21,51.14,1000,0,Medical Distribution,Healthcare,8.814,68.6,0.053,0.411,2.18
246,HESM,83.33,7.06,6,16.33,1210,0,Oil & Gas Midstream,Energy,7.68,33.93,0.059,0.367,2.16
247,CTOS,72.22,8.73,18,52.83,86,0,Rental & Leasing Services,Industrials,1.18,4.9,0.063,0.341,2.15
248,FFWM,80.0,8.97,15,50.73,193,0,Banks - Regional,Financial Services,0.31,5.48,0.072,0.296,2.12
249,PK,66.67,17.29,9,49.33,983,0,REIT - Hotel & Motel,Real Estate,3.359,15.95,0.115,0.182,2.1
250,STLD,58.33,5.22,36,53.86,1001,0,Steel,Basic Materials,20.658,130.79,0.03,0.668,2.04
251,KNX,73.33,5.59,15,30.33,104,0,Trucking,Industrials,7.607,47.07,0.041,0.495,2.03
252,RUSHA,80.0,8.95,15,53.0,1188,0,Auto & Truck Dealerships,Consumer Cyclical,3.367,43.35,0.072,0.283,2.03
253,NOW,100.0,12.45,6,37.0,353,0,Software - Application,Technology,142.888,695.72,0.124,0.162,2.02
254,CRM,66.67,9.87,12,39.25,521,0,Software - Application,Technology,263.966,272.13,0.066,0.306,2.01
255,CALX,66.67,13.18,12,55.0,1640,0,Software - Application,Technology,1.895,28.92,0.088,0.218,1.92
256,PRKS,75.0,12.71,12,60.25,436,0,Leisure,Consumer Cyclical,3.151,49.84,0.095,0.199,1.9
257,PMO,69.44,3.36,36,45.0,117,0,Asset Management,Financial Services,0.319,9.79,0.023,0.8,1.87
258,EVRI,51.85,8.9,27,66.89,986,0,Gambling,Consumer Cyclical,0.684,8.16,0.046,0.404,1.86
259,META,66.67,6.41,15,34.4,338,0,Internet Content & Information,Communication Services,1120.335,441.68,0.043,0.436,1.86
260,CSX,63.64,4.17,33,47.45,368,0,Railroads,Industrials,65.627,33.57,0.027,0.695,1.85
261,RHP,57.58,3.92,33,41.3,982,0,REIT - Hotel & Motel,Real Estate,6.278,104.82,0.023,0.799,1.8
262,CHY,75.0,4.01,24,41.58,220,0,Asset Management,Financial Services,0.851,11.14,0.03,0.577,1.74
263,SLGN,80.0,5.22,15,36.87,195,0,Packaging & Containers,Consumer Cyclical,4.847,45.39,0.042,0.407,1.7
264,NVRO,70.59,7.18,17,51.59,427,0,Medical Devices,Healthcare,0.409,11.15,0.051,0.33,1.67
265,SYY,62.86,3.42,35,45.86,1002,0,Food Distribution,Consumer Defensive,36.975,74.25,0.021,0.763,1.64
266,RRR,66.67,17.7,9,64.67,983,0,Resorts & Casinos,Consumer Cyclical,5.489,53.52,0.118,0.139,1.64
267,CI,63.64,2.92,44,52.14,207,0,Healthcare Plans,Healthcare,97.863,344.5,0.019,0.844,1.57
268,SRCL,75.0,4.42,24,50.62,245,0,Waste Management,Industrials,4.157,44.8,0.033,0.474,1.57
269,ARHS,100.0,30.1,3,58.0,214,0,Home Improvement Retail,Consumer Cyclical,1.828,13.03,0.301,0.052,1.56
270,JNPR,56.67,4.49,30,49.1,103,0,Communication Equipment,Technology,11.261,34.65,0.025,0.611,1.55
271,EVH,50.0,11.12,18,65.11,135,0,Health Information Services,Healthcare,3.185,27.41,0.056,0.276,1.54
272,TEX,60.0,3.41,45,60.24,233,0,Farm & Heavy Construction Machinery,Industrials,3.867,57.46,0.02,0.747,1.53
273,MQY,71.74,2.19,46,48.83,114,0,Asset Management,Financial Services,0.849,11.82,0.016,0.942,1.48
274,CWBC,82.35,4.01,17,39.06,217,0,Banks - Regional,Financial Services,0.329,17.45,0.033,0.435,1.44
275,EDIT,50.0,8.53,12,38.0,37,0,Biotechnology,Healthcare,0.462,5.62,0.043,0.316,1.35
276,VREX,60.0,8.02,15,54.6,106,0,Medical Devices,Healthcare,0.667,16.43,0.048,0.275,1.32
277,EW,61.11,5.93,18,49.33,96,0,Medical Devices,Healthcare,51.257,85.06,0.036,0.365,1.32
278,NYMT,44.44,13.06,18,83.56,437,0,REIT - Mortgage,Real Estate,0.572,6.27,0.058,0.215,1.25
279,RS,58.33,3.51,24,40.17,1000,0,Steel,Basic Materials,16.695,290.72,0.02,0.597,1.22
280,ABT,77.78,4.46,18,52.0,110,0,Medical Devices,Healthcare,183.79,105.92,0.035,0.346,1.2
281,NVRI,66.67,1.45,57,46.4,422,0,Waste Management,Industrials,0.566,7.06,0.01,1.228,1.19
282,RYN,73.91,3.58,23,51.57,1007,0,REIT - Specialty,Real Estate,4.435,29.42,0.026,0.446,1.18
283,DK,46.15,6.07,26,62.31,860,0,Oil & Gas Refining & Marketing,Energy,1.71,26.71,0.028,0.417,1.17
284,DBRG,53.33,9.68,15,66.8,356,0,Real Estate Services,Real Estate,2.527,14.54,0.052,0.225,1.16
285,EIM,70.97,2.26,31,43.58,116,0,Asset Management,Financial Services,0.709,9.97,0.016,0.711,1.14
286,MHD,73.68,1.72,38,43.37,114,0,Asset Management,Financial Services,0.599,11.49,0.013,0.876,1.11
287,CBOE,100.0,8.8,3,24.0,2989,0,Financial Data & Stock Exchanges,Financial Services,18.372,174.12,0.088,0.125,1.1
288,LECO,73.33,5.21,15,52.67,2065,0,Tools & Accessories,Industrials,12.666,222.56,0.038,0.285,1.09
289,CG,66.67,6.76,9,37.33,2055,0,Asset Management,Financial Services,14.579,40.58,0.045,0.241,1.09
290,SGH,60.0,16.35,5,45.4,95,0,Semiconductors,Technology,0.959,18.51,0.098,0.11,1.08
291,NWSA,100.0,12.94,3,36.0,1377,0,Entertainment,Communication Services,13.781,24.0,0.129,0.083,1.08
292,AIN,57.78,2.29,45,55.22,999,0,Textile Manufacturing,Consumer Cyclical,2.613,83.66,0.013,0.815,1.08
293,MNRO,75.86,2.6,29,53.52,95,0,Auto Parts,Consumer Cyclical,0.806,26.94,0.02,0.542,1.07
294,CMCSA,62.5,3.53,24,49.33,360,0,Telecom Services,Communication Services,150.51,38.36,0.022,0.487,1.07
295,LUV,65.62,2.44,32,47.91,101,0,Airlines,Industrials,15.805,26.41,0.016,0.668,1.07
296,XRAY,67.65,2.28,34,49.03,95,0,Medical Instruments & Supplies,Healthcare,5.893,28.38,0.015,0.693,1.07
297,ACP,62.07,2.61,29,43.83,102,0,Asset Management,Financial Services,0.34,6.53,0.016,0.662,1.07
298,CRI,61.11,5.13,18,54.67,450,0,Apparel Retail,Consumer Cyclical,2.536,69.49,0.031,0.329,1.03
299,BOOM,52.94,3.38,34,60.15,84,0,Oil & Gas Equipment & Services,Energy,0.328,16.39,0.018,0.565,1.01
300,FIVN,55.56,12.25,9,62.11,341,0,Software - Infrastructure,Technology,4.189,56.73,0.068,0.145,0.99
301,DGII,72.5,1.77,40,53.45,83,0,Communication Equipment,Technology,0.925,25.5,0.013,0.748,0.96
302,GTES,50.0,19.61,6,63.0,983,0,Specialty Industrial Machinery,Industrials,4.302,16.46,0.098,0.095,0.93
303,PBF,44.44,6.7,18,58.67,653,0,Oil & Gas Refining & Marketing,Energy,6.236,52.6,0.03,0.307,0.91
304,CLBK,66.67,5.51,9,36.33,116,0,Banks - Regional,Financial Services,1.588,15.13,0.037,0.248,0.91
305,TRNO,100.0,9.65,5,54.8,434,0,REIT - Industrial,Real Estate,5.235,54.24,0.096,0.091,0.88
306,QRVO,55.56,9.0,9,51.67,580,0,Semiconductors,Technology,9.237,95.67,0.05,0.174,0.87
307,KAI,56.52,3.95,23,61.04,991,0,Specialty Industrial Machinery,Industrials,3.134,266.86,0.022,0.377,0.84
308,DOCS,100.0,13.05,3,47.0,115,0,Health Information Services,Healthcare,4.537,24.32,0.13,0.064,0.83
309,SVV,100.0,14.19,3,53.0,82,0,Specialty Retail,Consumer Cyclical,2.7,16.69,0.142,0.057,0.8
310,MGRC,57.14,3.52,21,54.71,980,0,Rental & Leasing Services,Industrials,2.667,108.65,0.02,0.384,0.77
311,PSN,100.0,14.69,3,59.0,532,0,Information Technology Services,Technology,8.213,77.3,0.147,0.051,0.75
312,IMXI,100.0,13.68,3,55.0,118,0,Software - Infrastructure,Technology,0.655,20.0,0.137,0.055,0.75
313,YUM,80.95,2.14,21,48.57,107,0,Restaurants,Consumer Cyclical,38.022,135.07,0.017,0.432,0.75
314,GDYN,-33.33,-35.51,3,48.0,507,0,Information Technology Services,Technology,0.753,9.84,0.118,0.062,0.74
315,NUE,48.57,2.22,35,52.0,1001,0,Steel,Basic Materials,40.921,170.52,0.011,0.673,0.73
316,TPR,52.94,2.12,34,52.06,104,0,Luxury Goods,Consumer Cyclical,8.897,38.79,0.011,0.653,0.73
317,REPX,53.33,5.67,15,64.13,632,0,Oil & Gas E&P,Energy,0.535,24.85,0.03,0.234,0.71
318,ZEUS,34.48,3.88,29,55.86,983,0,Steel,Basic Materials,0.709,63.68,0.013,0.519,0.69
319,HCSG,42.86,5.28,21,70.33,82,0,Medical Care Facilities,Healthcare,0.787,10.69,0.023,0.299,0.68
320,INFA,100.0,9.17,2,27.5,505,0,Software - Infrastructure,Technology,9.085,30.32,0.092,0.073,0.67
321,BLK,66.67,1.91,18,34.33,116,0,Asset Management,Financial Services,112.611,757.0,0.013,0.524,0.67
322,MUJ,68.57,1.32,35,47.74,114,0,Asset Management,Financial Services,0.593,11.15,0.009,0.733,0.66
323,SPLP,72.22,2.34,18,46.78,972,0,Conglomerates,Industrials,0.724,35.49,0.017,0.385,0.65
324,FR,79.17,1.53,24,45.0,2707,0,REIT - Industrial,Real Estate,6.346,46.67,0.012,0.533,0.65
325,HPE,87.5,3.13,8,35.12,977,0,Communication Equipment,Technology,21.486,16.53,0.027,0.228,0.62
326,ABBV,66.67,2.88,9,30.0,193,0,Drug Manufacturers - General,Healthcare,284.738,160.81,0.019,0.3,0.58
327,BAX,61.11,1.41,36,56.06,103,0,Medical Instruments & Supplies,Healthcare,18.809,36.91,0.009,0.642,0.55
328,SDGR,55.56,5.2,9,49.0,99,0,Health Information Services,Healthcare,1.685,23.19,0.029,0.184,0.53
329,EPAM,50.0,4.55,6,27.5,195,0,Information Technology Services,Technology,13.797,238.18,0.023,0.218,0.5
330,HII,75.0,2.5,12,46.25,573,0,Aerospace & Defense,Industrials,9.687,245.19,0.019,0.259,0.49
331,SXC,60.0,3.23,15,58.8,195,0,Coking Coal,Basic Materials,0.852,10.13,0.019,0.255,0.49
332,DH,100.0,8.05,3,50.0,98,0,Health Information Services,Healthcare,0.823,6.99,0.08,0.06,0.48
333,BTU,55.56,7.04,9,75.0,843,0,Thermal Coal,Energy,2.742,21.54,0.039,0.12,0.47
334,IMNM,-33.33,-56.41,3,119.0,446,0,Biotechnology,Healthcare,0.897,14.97,0.188,0.025,0.47
335,RDZN,100.0,9.86,3,63.0,75,0,Software - Application,Technology,0.305,4.46,0.099,0.048,0.47
336,MGTX,55.56,5.09,9,55.0,105,0,Biotechnology,Healthcare,0.321,4.99,0.028,0.164,0.46
337,JBLU,33.33,5.67,15,63.53,100,0,Airlines,Industrials,1.963,5.77,0.019,0.236,0.45
338,TNET,66.67,3.81,12,69.33,434,0,Staffing & Employment Services,Industrials,5.154,101.93,0.025,0.173,0.44
339,ACDC,100.0,5.71,3,40.33,218,0,Oil & Gas Equipment & Services,Energy,1.096,6.86,0.057,0.074,0.42
340,PTEN,65.52,1.21,29,57.45,984,0,Oil & Gas Drilling,Energy,4.27,10.59,0.008,0.505,0.4
341,QTRX,-33.33,-46.33,3,118.0,447,0,Medical Devices,Healthcare,0.647,16.92,0.154,0.025,0.39
342,LKQ,46.67,2.88,15,54.0,84,0,Auto Parts,Consumer Cyclical,11.562,43.34,0.013,0.278,0.37
343,ROP,53.33,2.48,15,53.8,5445,0,Software - Application,Technology,54.679,510.82,0.013,0.279,0.37
344,SVC,66.67,1.27,21,49.33,984,0,REIT - Hotel & Motel,Real Estate,1.003,6.05,0.008,0.426,0.36
345,UDMY,100.0,3.34,6,59.0,307,0,Education & Training Services,Consumer Defensive,1.516,9.89,0.033,0.102,0.34
346,TMCI,50.0,5.98,6,52.0,89,0,Medical Devices,Healthcare,0.663,10.71,0.03,0.115,0.34
347,NAVI,66.67,2.37,9,43.33,977,0,Credit Services,Financial Services,1.727,15.44,0.016,0.208,0.33
348,FCFS,60.0,2.23,15,60.6,574,0,Credit Services,Financial Services,5.223,114.86,0.013,0.248,0.33
349,HPP,73.33,1.93,15,63.53,181,0,REIT - Office,Real Estate,0.783,5.44,0.014,0.236,0.33
350,BMBL,-33.33,-26.39,3,82.0,520,0,Software - Application,Technology,1.771,10.16,0.088,0.037,0.32
351,BBN,61.11,1.6,18,58.0,352,0,Asset Management,Financial Services,0.961,15.56,0.01,0.31,0.3
352,V,100.0,8.59,3,94.0,3407,0,Credit Services,Financial Services,547.557,267.61,0.086,0.032,0.27
353,SLRN,-33.33,-20.61,3,91.0,54,0,Biotechnology,Healthcare,0.42,4.25,0.069,0.033,0.23
354,STR,50.0,1.54,12,41.25,258,0,Oil & Gas E&P,Energy,3.607,22.94,0.008,0.291,0.22
355,ULCC,33.33,5.81,9,83.0,89,0,Airlines,Industrials,1.33,5.94,0.019,0.108,0.21
356,BIGZ,-33.33,-32.14,3,163.0,429,0,Asset Management,Financial Services,1.618,7.21,0.107,0.018,0.2
357,NAPA,50.0,4.98,6,79.0,39,0,Beverages - Wineries & Distilleries,Consumer Defensive,1.176,8.0,0.025,0.076,0.19
358,XHR,-11.11,-16.98,9,93.0,983,0,REIT - Hotel & Motel,Real Estate,1.479,13.99,0.019,0.097,0.18
359,RELY,-33.33,-11.67,3,64.0,500,0,Software - Infrastructure,Technology,2.964,15.4,0.039,0.047,0.18
360,PATH,-33.33,-10.94,3,60.0,463,0,Software - Infrastructure,Technology,10.982,19.3,0.036,0.05,0.18
361,MUSA,62.5,1.84,8,54.75,1008,0,Specialty Retail,Consumer Cyclical,8.212,396.36,0.012,0.146,0.17
362,CLOV,-16.67,-12.92,6,74.0,310,0,Healthcare Plans,Healthcare,0.32,0.64,0.022,0.081,0.17
363,DG,66.67,1.14,12,54.75,105,0,Discount Stores,Consumer Defensive,30.128,137.15,0.008,0.219,0.17
364,CF,44.44,1.19,18,58.67,980,0,Agricultural Inputs,Basic Materials,13.614,73.87,0.005,0.307,0.16
365,KNSL,-50.0,-10.48,2,66.5,754,0,Insurance - Property & Casualty,Financial Services,8.685,373.11,0.052,0.03,0.16
366,HUBS,33.33,6.74,6,83.0,428,0,Software - Application,Technology,30.084,590.89,0.022,0.072,0.16
367,HTZ,-33.33,-8.89,3,54.0,84,0,Rental & Leasing Services,Industrials,1.529,5.0,0.03,0.056,0.16
368,RGP,47.37,1.02,19,61.16,107,0,Consulting Services,Industrials,0.378,11.19,0.005,0.311,0.15
369,PAYC,55.56,1.48,9,48.67,83,0,Software - Application,Technology,9.429,166.72,0.008,0.185,0.15
370,DRVN,-33.33,-8.7,3,64.0,110,0,Auto & Truck Dealerships,Consumer Cyclical,1.918,11.69,0.029,0.047,0.14
371,ALRS,55.17,0.46,29,58.07,233,0,Banks - Regional,Financial Services,0.394,19.79,0.003,0.499,0.13
372,PTLO,-33.33,-11.19,3,84.0,86,0,Restaurants,Consumer Cyclical,0.735,11.94,0.037,0.036,0.13
373,ETD,62.96,0.33,27,47.48,1000,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0.738,29.06,0.002,0.569,0.12
374,HIMS,-33.33,-11.44,3,106.0,115,0,Household & Personal Products,Consumer Defensive,2.627,12.24,0.038,0.028,0.11
375,INBX,-33.33,-12.22,3,107.0,449,0,Biotechnology,Healthcare,1.612,34.01,0.041,0.028,0.11
376,PFGC,-33.33,-5.23,3,53.0,979,0,Food Distribution,Consumer Defensive,10.656,68.49,0.017,0.057,0.1
377,INTC,56.76,0.16,37,63.81,359,0,Semiconductors,Technology,129.877,30.51,0.001,0.58,0.05
378,PGNY,66.67,0.94,3,38.0,443,0,Health Information Services,Healthcare,3.082,32.07,0.006,0.079,0.05
379,GEHC,100.0,1.04,3,61.0,108,0,Health Information Services,Healthcare,35.527,77.83,0.01,0.049,0.05
380,FARO,54.76,0.1,42,57.79,116,0,Scientific & Technical Instruments,Technology,0.348,18.35,0.001,0.727,0.04
381,HLLY,50.0,0.2,8,62.88,90,0,Auto Parts,Consumer Cyclical,0.484,4.06,0.001,0.127,0.01
382,TR,41.38,0.08,29,70.62,113,0,Confectioners,Consumer Defensive,2.133,29.61,0.0,0.411,0.01
383,TRML,0.0,-13.09,6,59.83,314,0,Biotechnology,Healthcare,0.408,15.92,-0.0,0.1,-0.0
384,OTIS,0.0,-0.51,3,60.67,475,0,Specialty Industrial Machinery,Industrials,37.105,91.77,-0.0,0.049,-0.0
385,CSCO,52.63,-0.06,19,62.58,859,0,Communication Equipment,Technology,189.462,46.79,-0.0,0.304,-0.01
386,NKLA,16.67,-3.16,6,66.0,218,0,Farm & Heavy Construction Machinery,Industrials,0.831,0.61,-0.005,0.091,-0.05
387,SITE,41.67,-1.11,12,74.75,95,0,Industrial Distribution,Industrials,6.798,150.36,-0.005,0.161,-0.07
388,STEW,66.67,-0.22,27,45.07,102,0,Asset Management,Financial Services,1.384,14.26,-0.001,0.599,-0.09
389,AGCO,54.84,-0.37,31,55.35,422,0,Farm & Heavy Construction Machinery,Industrials,8.255,110.63,-0.002,0.56,-0.11
390,AAOI,53.33,-1.25,15,92.0,723,0,Communication Equipment,Technology,0.401,10.35,-0.007,0.163,-0.11
391,PRLB,33.33,-1.58,15,69.8,315,0,Metal Fabrication,Industrials,0.796,31.14,-0.005,0.215,-0.11
392,PSX,33.33,-2.5,6,41.0,998,0,Oil & Gas Refining & Marketing,Energy,60.994,143.87,-0.008,0.146,-0.12
393,MIY,51.35,-0.39,37,57.24,115,0,Asset Management,Financial Services,0.32,11.06,-0.002,0.646,-0.13
394,ACCD,33.33,-6.4,6,86.0,99,0,Health Information Services,Healthcare,0.569,7.26,-0.021,0.07,-0.15
395,OPEN,22.22,-7.58,9,85.0,104,0,Real Estate Services,Real Estate,1.404,2.03,-0.017,0.106,-0.18
396,ANNX,55.56,-3.29,9,61.22,105,0,Biotechnology,Healthcare,0.425,4.66,-0.018,0.147,-0.27
397,SBUX,48.0,-1.57,25,65.16,474,0,Restaurants,Consumer Cyclical,84.873,74.93,-0.008,0.384,-0.29
398,MYI,58.97,-0.8,39,62.74,114,0,Asset Management,Financial Services,0.727,10.94,-0.005,0.622,-0.29
399,VTLE,38.89,-2.87,18,68.83,856,0,Oil & Gas E&P,Energy,1.866,50.91,-0.011,0.262,-0.29
400,ICE,50.0,-9.04,6,91.0,430,0,Financial Data & Stock Exchanges,Financial Services,72.581,126.54,-0.045,0.066,-0.3
401,SWIM,66.67,-4.28,9,85.78,86,0,Building Products & Equipment,Industrials,0.3,2.6,-0.029,0.105,-0.3
402,POOL,66.67,-1.96,12,52.42,1364,0,Industrial Distribution,Industrials,13.803,360.11,-0.013,0.229,-0.3
403,SLB,50.0,-0.88,38,54.37,983,0,Oil & Gas Equipment & Services,Energy,68.008,47.58,-0.004,0.699,-0.31
404,ENOV,14.29,-8.78,21,85.62,103,0,Specialty Industrial Machinery,Industrials,2.859,52.13,-0.013,0.245,-0.31
405,SD,42.86,-2.12,21,55.9,261,0,Oil & Gas E&P,Energy,0.505,13.6,-0.009,0.376,-0.34
406,ETNB,33.33,-15.01,6,76.5,96,0,Biotechnology,Healthcare,0.844,8.86,-0.05,0.078,-0.39
407,BRKR,41.67,-2.9,24,68.12,1493,0,Medical Devices,Healthcare,10.187,70.09,-0.012,0.352,-0.43
408,JKHY,72.73,-1.65,22,59.41,105,0,Information Technology Services,Technology,11.842,162.51,-0.012,0.37,-0.44
409,HDSN,53.33,-1.85,30,64.67,1158,0,Specialty Chemicals,Basic Materials,0.414,9.1,-0.01,0.464,-0.46
410,MTRN,47.37,-1.04,57,57.14,1011,0,Other Industrial Metals & Mining,Basic Materials,2.277,109.82,-0.005,0.998,-0.49
411,PTON,33.33,-29.65,6,120.17,98,0,Leisure,Consumer Cyclical,1.16,3.13,-0.099,0.05,-0.49
412,CLB,40.48,-1.81,42,59.79,14,0,Oil & Gas Equipment & Services,Energy,0.733,15.7,-0.007,0.702,-0.51
413,CHX,22.22,-13.5,9,53.33,998,0,Oil & Gas Equipment & Services,Energy,6.387,33.55,-0.03,0.169,-0.51
414,MYN,47.62,-1.46,42,55.93,115,0,Asset Management,Financial Services,0.385,10.06,-0.007,0.751,-0.52
415,CVS,50.0,-0.97,56,50.46,148,0,Healthcare Plans,Healthcare,69.234,55.15,-0.005,1.11,-0.54
416,APLT,22.22,-20.42,9,73.0,436,0,Biotechnology,Healthcare,0.518,4.53,-0.045,0.123,-0.56
417,XPO,33.33,-5.44,18,56.28,1000,0,Trucking,Industrials,12.667,108.92,-0.018,0.32,-0.58
418,MRC,52.38,-3.83,21,57.71,569,0,Oil & Gas Equipment & Services,Energy,0.974,11.43,-0.02,0.364,-0.73
419,CDNS,20.83,-10.36,24,70.04,2950,0,Software - Application,Technology,75.229,276.44,-0.022,0.343,-0.74
420,MYD,41.03,-2.64,39,55.54,116,0,Asset Management,Financial Services,0.484,10.58,-0.011,0.702,-0.76
421,AZTA,33.33,-5.15,33,73.0,260,0,Medical Instruments & Supplies,Healthcare,2.932,52.57,-0.017,0.452,-0.78
422,CRL,61.9,-4.78,21,58.48,439,0,Diagnostics & Research,Healthcare,11.842,229.89,-0.03,0.359,-1.06
423,PARR,52.38,-6.01,21,53.81,212,0,Oil & Gas Refining & Marketing,Energy,1.84,31.01,-0.031,0.39,-1.23
424,CVI,66.67,-5.54,21,60.52,851,0,Oil & Gas Refining & Marketing,Energy,2.959,29.43,-0.037,0.347,-1.28
425,NVR,53.85,-8.05,26,83.62,1860,0,Residential Construction,Consumer Cyclical,22.893,7479.01,-0.043,0.311,-1.35
426,GYRE,25.0,-19.63,24,78.75,38,0,Biotechnology,Healthcare,1.205,14.1,-0.049,0.305,-1.5
427,GIC,62.75,-2.57,51,45.27,524,0,Industrial Distribution,Industrials,1.34,35.09,-0.016,1.127,-1.82
428,FCEL,42.55,-9.56,47,73.87,88,0,Electrical Equipment & Parts,Industrials,0.386,0.85,-0.041,0.636,-2.59
